week,agent_id,status,goal,current_subgoal,blockers,skill,motivation,confidence,money_pressure,transportation_pressure,family_pressure,mentor_contact,employer_contact,training_started,x,y
0,resident_001,aware,get_employed,enroll,"[""program_friction""]",56.73,79.81,41.48,0.481,0.486,0.496,True,False,,220,120
0,resident_002,aware,get_employed,enroll,"[""program_friction""]",75.39,69.91,35.86,0.466,0.336,0.526,False,False,,232,120
0,resident_003,aware,get_employed,enroll,"[""program_friction""]",79.61,82.77,54.53,0.338,0.575,0.51,False,False,,244,120
0,resident_004,aware,get_employed,enroll,"[""program_friction""]",71.91,49.79,58.06,0.498,0.536,0.399,False,False,,256,120
0,resident_005,aware,get_employed,enroll,"[""program_friction""]",77.8,73.76,51.96,0.274,0.181,0.571,False,False,,268,120
0,resident_006,aware,get_employed,enroll,"[""program_friction""]",92.76,59.81,74.99,0.511,0.202,0.528,False,False,,280,120
0,resident_007,aware,get_employed,enroll,"[""program_friction""]",81.3,91.64,65.57,0.297,0.461,0.493,False,False,,292,120
0,resident_008,aware,get_employed,enroll,"[""program_friction""]",95.45,61.56,58.8,0.601,0.233,0.524,True,False,,304,120
0,resident_009,aware,get_employed,enroll,"[""program_friction""]",90.14,47.5,61.61,0.434,0.243,0.402,False,False,,220,134
0,resident_010,aware,get_employed,enroll,"[""program_friction""]",98.61,72.6,40.1,0.497,0.54,0.578,False,False,,232,134
0,resident_011,aware,get_employed,enroll,"[""program_friction""]",87.18,47.07,78.49,0.551,0.192,0.164,False,False,,244,134
0,resident_012,aware,get_employed,enroll,"[""program_friction""]",58.88,78.24,41.93,0.654,0.204,0.368,False,False,,256,134
0,resident_013,unaware,get_employed,become_aware,"[""low_awareness""]",74.94,46.9,35.11,0.702,0.638,0.162,False,False,,118,154
0,resident_014,unaware,get_employed,become_aware,"[""low_awareness""]",88.06,94.46,75.67,0.693,0.319,0.459,False,False,,130,154
0,resident_015,unaware,get_employed,become_aware,"[""low_awareness""]",77.42,91.87,66.64,0.672,0.579,0.293,True,False,,142,154
0,resident_016,unaware,get_employed,become_aware,"[""low_awareness""]",87.06,49.65,44.27,0.718,0.352,0.443,False,False,,154,154
0,resident_017,unaware,get_employed,become_aware,"[""low_awareness""]",80.9,58.02,61.38,0.706,0.314,0.273,False,False,,70,168
0,resident_018,unaware,get_employed,become_aware,"[""low_awareness""]",63.36,53.89,72.23,0.603,0.632,0.435,False,False,,82,168
0,resident_019,unaware,get_employed,become_aware,"[""low_awareness""]",98.15,56.1,43.45,0.358,0.342,0.595,False,False,,94,168
0,resident_020,unaware,get_employed,become_aware,"[""low_awareness""]",65.12,67.92,37.75,0.264,0.423,0.407,False,False,,106,168
0,resident_021,unaware,get_employed,become_aware,"[""low_awareness""]",77.99,90.73,73.74,0.726,0.439,0.232,False,False,,118,168
0,resident_022,unaware,get_employed,become_aware,"[""low_awareness""]",60.85,83.21,41.96,0.253,0.5,0.162,True,False,,130,168
0,resident_023,unaware,get_employed,become_aware,"[""low_awareness""]",83.01,55.05,54.13,0.257,0.338,0.264,False,False,,142,168
0,resident_024,unaware,get_employed,become_aware,"[""low_awareness""]",66.75,51.69,60.9,0.596,0.25,0.122,False,False,,154,168
0,resident_025,unaware,get_employed,become_aware,"[""low_awareness""]",67.07,79.97,47.3,0.574,0.187,0.452,False,False,,70,182
0,resident_026,unaware,get_employed,become_aware,"[""low_awareness""]",61.4,56.16,67.83,0.488,0.47,0.243,False,False,,82,182
0,resident_027,unaware,get_employed,become_aware,"[""low_awareness""]",85.08,59.95,56.64,0.472,0.606,0.476,False,False,,94,182
0,resident_028,unaware,get_employed,become_aware,"[""low_awareness""]",79.68,87.27,62.45,0.612,0.409,0.388,False,False,,106,182
0,resident_029,unaware,get_employed,become_aware,"[""low_awareness""]",64.62,91.54,63.77,0.66,0.453,0.112,True,False,,118,182
0,resident_030,unaware,get_employed,become_aware,"[""low_awareness""]",59.87,89.09,66.48,0.702,0.597,0.216,False,False,,130,182
0,resident_031,unaware,get_employed,become_aware,"[""low_awareness""]",99.33,75.53,67.85,0.508,0.278,0.343,False,False,,142,182
0,resident_032,unaware,get_employed,become_aware,"[""low_awareness""]",75.79,59.86,50.38,0.471,0.283,0.17,False,False,,154,182
0,resident_033,unaware,get_employed,become_aware,"[""low_awareness""]",91.2,62.91,51.42,0.642,0.499,0.324,False,False,,70,196
0,resident_034,unaware,get_employed,become_aware,"[""low_awareness""]",68.93,84.8,45.65,0.482,0.337,0.597,False,False,,82,196
0,resident_035,unaware,get_employed,become_aware,"[""low_awareness""]",65.8,74.67,58.72,0.274,0.241,0.543,False,False,,94,196
0,resident_036,unaware,get_employed,become_aware,"[""low_awareness""]",90.49,55.68,43.04,0.719,0.444,0.458,True,False,,106,196
0,resident_037,unaware,get_employed,become_aware,"[""low_awareness""]",95.82,58.05,57.49,0.707,0.243,0.227,False,False,,118,196
0,resident_038,unaware,get_employed,become_aware,"[""low_awareness""]",94.67,87.08,58.19,0.317,0.567,0.254,False,False,,130,196
0,resident_039,unaware,get_employed,become_aware,"[""low_awareness""]",89.08,57.74,41.93,0.597,0.347,0.288,False,False,,142,196
0,resident_040,unaware,get_employed,become_aware,"[""low_awareness""]",74.77,67.96,56.19,0.574,0.203,0.438,False,False,,154,196
0,resident_041,unaware,get_employed,become_aware,"[""low_awareness""]",76.9,85.92,47.93,0.583,0.253,0.45,False,False,,70,210
0,resident_042,unaware,get_employed,become_aware,"[""low_awareness""]",85.64,72.19,56.58,0.725,0.329,0.141,False,False,,82,210
0,resident_043,unaware,get_employed,become_aware,"[""low_awareness""]",69.9,47.15,75.1,0.668,0.243,0.414,True,False,,94,210
0,resident_044,unaware,get_employed,become_aware,"[""low_awareness""]",64.23,87.75,53.65,0.28,0.467,0.142,False,False,,106,210
0,resident_045,unaware,get_employed,become_aware,"[""low_awareness""]",95.24,91.42,62.63,0.372,0.537,0.12,False,False,,118,210
0,resident_046,unaware,get_employed,become_aware,"[""low_awareness""]",59.99,60.21,38.25,0.687,0.484,0.504,False,False,,130,210
0,resident_047,unaware,get_employed,become_aware,"[""low_awareness""]",84.57,56.22,47.52,0.554,0.546,0.413,False,False,,142,210
0,resident_048,unaware,get_employed,become_aware,"[""low_awareness""]",69.45,84.99,53.47,0.564,0.575,0.432,False,False,,154,210
0,resident_049,unaware,get_employed,become_aware,"[""low_awareness""]",75.68,74.53,44.18,0.468,0.566,0.342,False,False,,70,224
0,resident_050,unaware,get_employed,become_aware,"[""low_awareness""]",55.76,85.72,41.96,0.266,0.439,0.484,True,False,,82,224
0,resident_051,unaware,get_employed,become_aware,"[""low_awareness""]",60.05,67.19,55.77,0.311,0.465,0.226,False,False,,94,224
0,resident_052,unaware,get_employed,become_aware,"[""low_awareness""]",86.11,70.13,58.6,0.366,0.532,0.106,False,False,,106,224
0,resident_053,unaware,get_employed,become_aware,"[""low_awareness""]",69.09,50.12,38.87,0.255,0.411,0.136,False,False,,118,224
0,resident_054,unaware,get_employed,become_aware,"[""low_awareness""]",60.13,66.62,65.6,0.351,0.478,0.379,False,False,,130,224
0,resident_055,unaware,get_employed,become_aware,"[""low_awareness""]",96.6,85.51,79.62,0.429,0.593,0.26,False,False,,142,224
0,resident_056,unaware,get_employed,become_aware,"[""low_awareness""]",67.73,66.28,36.04,0.612,0.194,0.406,False,False,,154,224
0,resident_057,unaware,get_employed,become_aware,"[""low_awareness""]",57.65,66.36,46.37,0.723,0.299,0.278,True,False,,70,238
0,resident_058,unaware,get_employed,become_aware,"[""low_awareness""]",68.81,51.25,63.99,0.401,0.286,0.256,False,False,,82,238
0,resident_059,unaware,get_employed,become_aware,"[""low_awareness""]",70.89,84.67,44.74,0.312,0.315,0.385,False,False,,94,238
0,resident_060,unaware,get_employed,become_aware,"[""low_awareness""]",67.71,50.48,51.08,0.73,0.598,0.322,False,False,,106,238
0,resident_061,unaware,get_employed,become_aware,"[""low_awareness""]",74.48,53.68,65.2,0.611,0.279,0.413,False,False,,118,238
0,resident_062,unaware,get_employed,become_aware,"[""low_awareness""]",59.59,60.74,47.99,0.648,0.459,0.356,False,False,,130,238
0,resident_063,unaware,get_employed,become_aware,"[""low_awareness""]",74.69,72.59,56.68,0.379,0.565,0.498,False,False,,142,238
0,resident_064,unaware,get_employed,become_aware,"[""low_awareness""]",72.4,65.13,76.68,0.26,0.533,0.184,True,False,,154,238
0,resident_065,unaware,get_employed,become_aware,"[""low_awareness""]",63.56,62.49,63.07,0.41,0.409,0.356,False,False,,70,252
0,resident_066,unaware,get_employed,become_aware,"[""low_awareness""]",96.4,73.97,47.17,0.567,0.428,0.252,False,False,,82,252
0,resident_067,unaware,get_employed,become_aware,"[""low_awareness""]",87.6,45.45,79.39,0.687,0.18,0.456,False,False,,94,252
0,resident_068,unaware,get_employed,become_aware,"[""low_awareness""]",60.87,94.53,55.36,0.623,0.278,0.427,False,False,,106,252
0,resident_069,unaware,get_employed,become_aware,"[""low_awareness""]",56.3,84.95,46.98,0.336,0.371,0.351,False,False,,118,252
0,resident_070,unaware,get_employed,become_aware,"[""low_awareness""]",57.07,53.35,52.17,0.522,0.5,0.168,False,False,,130,252
0,resident_071,unaware,get_employed,become_aware,"[""low_awareness""]",92.01,62.97,79.59,0.436,0.374,0.28,True,False,,142,252
0,resident_072,unaware,get_employed,become_aware,"[""low_awareness""]",58.63,91.36,61.61,0.628,0.227,0.343,False,False,,154,252
0,resident_073,unaware,get_employed,become_aware,"[""low_awareness""]",67.83,58.58,52.76,0.563,0.379,0.449,False,False,,70,266
0,resident_074,unaware,get_employed,become_aware,"[""low_awareness""]",99.48,74.5,70.97,0.726,0.636,0.274,False,False,,82,266
0,resident_075,unaware,get_employed,become_aware,"[""low_awareness""]",92.69,79.87,35.87,0.66,0.599,0.548,False,False,,94,266
0,resident_076,unaware,get_employed,become_aware,"[""low_awareness""]",70.17,81.3,72.24,0.472,0.469,0.291,False,False,,106,266
0,resident_077,unaware,get_employed,become_aware,"[""low_awareness""]",96.44,71.21,45.88,0.464,0.444,0.288,False,False,,118,266
0,resident_078,unaware,get_employed,become_aware,"[""low_awareness""]",69.78,76.47,49.36,0.494,0.192,0.259,True,False,,130,266
0,resident_079,unaware,get_employed,become_aware,"[""low_awareness""]",60.12,69.1,49.76,0.439,0.165,0.595,False,False,,142,266
0,resident_080,unaware,get_employed,become_aware,"[""low_awareness""]",64.5,45.51,61.3,0.269,0.436,0.557,False,False,,154,266
0,resident_081,unaware,get_employed,become_aware,"[""low_awareness""]",57.62,68.72,72.58,0.369,0.216,0.129,False,False,,70,280
0,resident_082,unaware,get_employed,become_aware,"[""low_awareness""]",86.32,83.16,54.21,0.424,0.642,0.224,False,False,,82,280
0,resident_083,unaware,get_employed,become_aware,"[""low_awareness""]",91.0,85.4,55.39,0.642,0.313,0.551,False,False,,94,280
0,resident_084,unaware,get_employed,become_aware,"[""low_awareness""]",88.56,76.17,72.78,0.587,0.583,0.276,False,False,,106,280
0,resident_085,unaware,get_employed,become_aware,"[""low_awareness""]",71.87,92.25,54.59,0.406,0.554,0.276,True,False,,118,280
0,resident_086,unaware,get_employed,become_aware,"[""low_awareness""]",73.81,73.42,38.96,0.671,0.456,0.123,False,False,,130,280
0,resident_087,unaware,get_employed,become_aware,"[""low_awareness""]",59.23,59.69,54.34,0.651,0.55,0.47,False,False,,142,280
0,resident_088,unaware,get_employed,become_aware,"[""low_awareness""]",87.88,70.61,38.93,0.425,0.522,0.113,False,False,,154,280
0,resident_089,unaware,get_employed,become_aware,"[""low_awareness""]",65.87,45.83,49.68,0.412,0.39,0.188,False,False,,70,294
0,resident_090,unaware,get_employed,become_aware,"[""low_awareness""]",79.58,50.87,70.51,0.668,0.357,0.543,False,False,,82,294
0,resident_091,unaware,get_employed,become_aware,"[""low_awareness""]",84.9,72.97,63.66,0.472,0.219,0.549,False,False,,94,294
0,resident_092,unaware,get_employed,become_aware,"[""low_awareness""]",65.21,88.69,52.23,0.525,0.459,0.28,True,False,,106,294
0,resident_093,unaware,get_employed,become_aware,"[""low_awareness""]",99.6,87.39,52.31,0.419,0.594,0.57,False,False,,118,294
0,resident_094,unaware,get_employed,become_aware,"[""low_awareness""]",71.16,51.53,59.09,0.481,0.371,0.401,False,False,,130,294
0,resident_095,unaware,get_employed,become_aware,"[""low_awareness""]",55.63,73.28,65.66,0.526,0.151,0.384,False,False,,142,294
0,resident_096,unaware,get_employed,become_aware,"[""low_awareness""]",96.29,79.21,58.21,0.438,0.258,0.328,False,False,,154,294
0,resident_097,unaware,get_employed,become_aware,"[""low_awareness""]",98.14,52.53,62.89,0.512,0.195,0.222,False,False,,70,308
0,resident_098,unaware,get_employed,become_aware,"[""low_awareness""]",66.65,49.45,39.21,0.664,0.305,0.436,False,False,,82,308
0,resident_099,unaware,get_employed,become_aware,"[""low_awareness""]",76.98,70.78,55.43,0.266,0.186,0.162,True,False,,94,308
0,resident_100,unaware,get_employed,become_aware,"[""low_awareness""]",91.63,79.97,78.24,0.596,0.263,0.391,False,False,,106,308
0,resident_101,unaware,get_employed,become_aware,"[""low_awareness""]",84.86,58.94,53.57,0.648,0.253,0.115,False,False,,118,308
0,resident_102,unaware,get_employed,become_aware,"[""low_awareness""]",95.22,61.98,62.31,0.736,0.248,0.232,False,False,,130,308
0,resident_103,unaware,get_employed,become_aware,"[""low_awareness""]",70.11,58.98,57.31,0.261,0.553,0.599,False,False,,142,308
0,resident_104,unaware,get_employed,become_aware,"[""low_awareness""]",64.59,64.83,51.88,0.602,0.358,0.531,False,False,,154,308
0,resident_105,unaware,get_employed,become_aware,"[""low_awareness""]",97.65,58.17,40.29,0.554,0.181,0.307,False,False,,70,322
0,resident_106,unaware,get_employed,become_aware,"[""low_awareness""]",63.8,86.33,53.2,0.667,0.446,0.473,True,False,,82,322
0,resident_107,unaware,get_employed,become_aware,"[""low_awareness""]",84.97,84.27,68.08,0.652,0.345,0.188,False,False,,94,322
0,resident_108,unaware,get_employed,become_aware,"[""low_awareness""]",65.46,85.78,40.23,0.631,0.174,0.108,False,False,,106,322
0,resident_109,unaware,get_employed,become_aware,"[""low_awareness""]",88.03,81.39,70.38,0.435,0.492,0.468,False,False,,118,322
0,resident_110,unaware,get_employed,become_aware,"[""low_awareness""]",65.37,51.12,37.73,0.403,0.538,0.213,False,False,,130,322
0,resident_111,unaware,get_employed,become_aware,"[""low_awareness""]",92.54,77.53,77.91,0.387,0.636,0.489,False,False,,142,322
0,resident_112,unaware,get_employed,become_aware,"[""low_awareness""]",57.1,58.67,40.19,0.416,0.442,0.585,False,False,,154,322
0,resident_113,unaware,get_employed,become_aware,"[""low_awareness""]",93.62,60.76,61.25,0.501,0.159,0.241,True,False,,70,336
0,resident_114,unaware,get_employed,become_aware,"[""low_awareness""]",77.63,70.42,67.28,0.401,0.641,0.559,False,False,,82,336
0,resident_115,unaware,get_employed,become_aware,"[""low_awareness""]",68.4,51.65,45.03,0.426,0.39,0.317,False,False,,94,336
0,resident_116,unaware,get_employed,become_aware,"[""low_awareness""]",82.3,81.01,35.47,0.315,0.369,0.35,False,False,,106,336
0,resident_117,unaware,get_employed,become_aware,"[""low_awareness""]",88.56,82.59,52.25,0.57,0.297,0.355,False,False,,118,336
0,resident_118,unaware,get_employed,become_aware,"[""low_awareness""]",92.76,81.62,35.9,0.612,0.438,0.546,False,False,,130,336
0,resident_119,unaware,get_employed,become_aware,"[""low_awareness""]",57.53,45.04,48.56,0.739,0.323,0.377,False,False,,142,336
0,resident_120,unaware,get_employed,become_aware,"[""low_awareness""]",64.67,70.4,69.34,0.409,0.191,0.397,True,False,,154,336
0,resident_121,unaware,get_employed,become_aware,"[""low_awareness""]",58.28,46.56,42.04,0.424,0.232,0.582,False,False,,70,350
0,resident_122,unaware,get_employed,become_aware,"[""low_awareness""]",85.83,83.15,65.72,0.409,0.161,0.107,False,False,,82,350
0,resident_123,unaware,get_employed,become_aware,"[""low_awareness""]",61.41,63.34,58.69,0.626,0.615,0.519,False,False,,94,350
0,resident_124,unaware,get_employed,become_aware,"[""low_awareness""]",82.08,80.75,78.1,0.72,0.463,0.448,False,False,,106,350
0,resident_125,unaware,get_employed,become_aware,"[""low_awareness""]",92.7,88.34,59.05,0.535,0.632,0.245,False,False,,118,350
0,resident_126,unaware,get_employed,become_aware,"[""low_awareness""]",70.31,94.76,58.09,0.548,0.34,0.103,False,False,,130,350
0,resident_127,unaware,get_employed,become_aware,"[""low_awareness""]",81.0,84.87,54.76,0.311,0.192,0.125,True,False,,142,350
0,resident_128,unaware,get_employed,become_aware,"[""low_awareness""]",93.75,76.03,70.95,0.663,0.164,0.374,False,False,,154,350
0,resident_129,unaware,get_employed,become_aware,"[""low_awareness""]",62.24,59.4,43.17,0.509,0.312,0.143,False,False,,70,364
0,resident_130,unaware,get_employed,become_aware,"[""low_awareness""]",91.2,87.24,59.62,0.693,0.418,0.181,False,False,,82,364
0,resident_131,unaware,get_employed,become_aware,"[""low_awareness""]",91.35,72.24,52.21,0.297,0.568,0.238,False,False,,94,364
0,resident_132,unaware,get_employed,become_aware,"[""low_awareness""]",98.9,56.38,47.42,0.565,0.5,0.565,False,False,,106,364
0,resident_133,unaware,get_employed,become_aware,"[""low_awareness""]",68.41,50.41,71.92,0.427,0.205,0.25,False,False,,118,364
0,resident_134,unaware,get_employed,become_aware,"[""low_awareness""]",70.5,46.72,79.49,0.671,0.431,0.325,True,False,,130,364
0,resident_135,unaware,get_employed,become_aware,"[""low_awareness""]",56.53,72.21,50.34,0.654,0.228,0.244,False,False,,142,364
0,resident_136,unaware,get_employed,become_aware,"[""low_awareness""]",89.01,94.5,59.06,0.414,0.493,0.584,False,False,,154,364
0,resident_137,unaware,get_employed,become_aware,"[""low_awareness""]",56.33,54.9,40.84,0.537,0.57,0.268,False,False,,70,378
0,resident_138,unaware,get_employed,become_aware,"[""low_awareness""]",91.91,45.77,39.0,0.357,0.569,0.404,False,False,,82,378
0,resident_139,unaware,get_employed,become_aware,"[""low_awareness""]",57.76,80.05,74.4,0.472,0.392,0.542,False,False,,94,378
0,resident_140,unaware,get_employed,become_aware,"[""low_awareness""]",63.63,58.96,72.5,0.377,0.531,0.139,False,False,,106,378
0,resident_141,unaware,get_employed,become_aware,"[""low_awareness""]",64.17,67.0,58.37,0.393,0.191,0.142,True,False,,118,378
0,resident_142,unaware,get_employed,become_aware,"[""low_awareness""]",92.8,60.0,50.59,0.633,0.493,0.322,False,False,,130,378
0,resident_143,unaware,get_employed,become_aware,"[""low_awareness""]",66.28,67.92,72.98,0.554,0.284,0.266,False,False,,142,378
0,resident_144,unaware,get_employed,become_aware,"[""low_awareness""]",87.82,90.11,48.95,0.465,0.268,0.381,False,False,,154,378
0,resident_145,unaware,get_employed,become_aware,"[""low_awareness""]",79.24,83.18,74.8,0.671,0.613,0.356,False,False,,70,392
0,resident_146,unaware,get_employed,become_aware,"[""low_awareness""]",59.43,84.82,37.25,0.303,0.482,0.449,False,False,,82,392
0,resident_147,unaware,get_employed,become_aware,"[""low_awareness""]",91.07,58.09,68.23,0.474,0.159,0.466,False,False,,94,392
0,resident_148,unaware,get_employed,become_aware,"[""low_awareness""]",84.72,63.52,53.81,0.317,0.554,0.223,True,False,,106,392
0,resident_149,unaware,get_employed,become_aware,"[""low_awareness""]",64.7,84.4,52.12,0.56,0.411,0.347,False,False,,118,392
0,resident_150,unaware,get_employed,become_aware,"[""low_awareness""]",82.65,69.17,38.47,0.501,0.418,0.109,False,False,,130,392
0,resident_151,unaware,get_employed,become_aware,"[""low_awareness""]",55.12,93.81,49.85,0.306,0.199,0.321,False,False,,142,392
0,resident_152,unaware,get_employed,become_aware,"[""low_awareness""]",94.49,86.28,57.29,0.623,0.49,0.47,False,False,,154,392
0,resident_153,unaware,get_employed,become_aware,"[""low_awareness""]",95.08,63.2,57.31,0.617,0.523,0.514,False,False,,70,406
0,resident_154,unaware,get_employed,become_aware,"[""low_awareness""]",58.63,78.87,69.67,0.563,0.448,0.253,False,False,,82,406
0,resident_155,unaware,get_employed,become_aware,"[""low_awareness""]",71.01,56.41,35.34,0.284,0.185,0.599,True,False,,94,406
0,resident_156,unaware,get_employed,become_aware,"[""low_awareness""]",78.95,91.43,55.9,0.584,0.517,0.124,False,False,,106,406
0,resident_157,unaware,get_employed,become_aware,"[""low_awareness""]",82.2,49.53,38.68,0.382,0.592,0.482,False,False,,118,406
0,resident_158,unaware,get_employed,become_aware,"[""low_awareness""]",61.32,59.25,51.32,0.363,0.316,0.292,False,False,,130,406
0,resident_159,unaware,get_employed,become_aware,"[""low_awareness""]",90.11,92.83,44.02,0.59,0.25,0.586,False,False,,142,406
0,resident_160,unaware,get_employed,become_aware,"[""low_awareness""]",93.16,78.31,68.5,0.415,0.175,0.425,False,False,,154,406
0,resident_161,unaware,get_employed,become_aware,"[""low_awareness""]",55.91,90.37,79.11,0.651,0.249,0.146,False,False,,70,420
0,resident_162,unaware,get_employed,become_aware,"[""low_awareness""]",87.06,90.33,66.49,0.491,0.304,0.406,True,False,,82,420
0,resident_163,unaware,get_employed,become_aware,"[""low_awareness""]",70.78,52.73,56.18,0.529,0.49,0.447,False,False,,94,420
0,resident_164,unaware,get_employed,become_aware,"[""low_awareness""]",69.35,68.8,68.71,0.711,0.51,0.353,False,False,,106,420
0,resident_165,unaware,get_employed,become_aware,"[""low_awareness""]",55.88,67.75,57.2,0.526,0.422,0.33,False,False,,118,420
0,resident_166,unaware,get_employed,become_aware,"[""low_awareness""]",73.94,71.59,49.33,0.646,0.324,0.544,False,False,,130,420
0,resident_167,unaware,get_employed,become_aware,"[""low_awareness""]",97.65,81.22,39.66,0.658,0.578,0.121,False,False,,142,420
0,resident_168,unaware,get_employed,become_aware,"[""low_awareness""]",88.13,82.89,51.04,0.388,0.156,0.554,False,False,,154,420
0,resident_169,unaware,get_employed,become_aware,"[""low_awareness""]",71.28,83.17,43.15,0.634,0.292,0.383,True,False,,70,434
0,resident_170,unaware,get_employed,become_aware,"[""low_awareness""]",66.49,64.42,63.57,0.333,0.304,0.294,False,False,,82,434
0,resident_171,unaware,get_employed,become_aware,"[""low_awareness""]",72.51,64.48,46.02,0.311,0.523,0.349,False,False,,94,434
0,resident_172,unaware,get_employed,become_aware,"[""low_awareness""]",91.46,55.35,79.64,0.291,0.162,0.584,False,False,,106,434
0,resident_173,unaware,get_employed,become_aware,"[""low_awareness""]",70.19,70.32,52.91,0.358,0.618,0.569,False,False,,118,434
0,resident_174,unaware,get_employed,become_aware,"[""low_awareness""]",77.27,72.87,52.55,0.627,0.453,0.331,False,False,,130,434
0,resident_175,unaware,get_employed,become_aware,"[""low_awareness""]",58.82,88.28,64.77,0.407,0.52,0.389,False,False,,142,434
0,resident_176,unaware,get_employed,become_aware,"[""low_awareness""]",58.66,52.07,37.86,0.586,0.28,0.503,True,False,,154,434
0,resident_177,unaware,get_employed,become_aware,"[""low_awareness""]",97.29,71.23,51.6,0.392,0.339,0.395,False,False,,70,448
0,resident_178,unaware,get_employed,become_aware,"[""low_awareness""]",69.85,55.66,54.66,0.347,0.468,0.389,False,False,,82,448
0,resident_179,unaware,get_employed,become_aware,"[""low_awareness""]",58.4,78.23,67.67,0.342,0.462,0.441,False,False,,94,448
0,resident_180,unaware,get_employed,become_aware,"[""low_awareness""]",67.85,82.68,37.22,0.352,0.309,0.247,False,False,,106,448
0,resident_181,unaware,get_employed,become_aware,"[""low_awareness""]",93.66,63.78,61.25,0.345,0.529,0.38,False,False,,118,448
0,resident_182,unaware,get_employed,become_aware,"[""low_awareness""]",77.63,73.89,55.58,0.533,0.22,0.445,False,False,,130,448
0,resident_183,unaware,get_employed,become_aware,"[""low_awareness""]",57.71,57.49,53.72,0.298,0.288,0.299,True,False,,142,448
0,resident_184,unaware,get_employed,become_aware,"[""low_awareness""]",86.01,64.07,71.44,0.544,0.525,0.355,False,False,,154,448
0,resident_185,unaware,get_employed,become_aware,"[""low_awareness""]",70.95,84.55,75.09,0.342,0.174,0.566,False,False,,70,462
0,resident_186,unaware,get_employed,become_aware,"[""low_awareness""]",77.3,73.76,55.43,0.463,0.412,0.429,False,False,,82,462
0,resident_187,unaware,get_employed,become_aware,"[""low_awareness""]",84.4,78.38,75.09,0.516,0.587,0.164,False,False,,94,462
0,resident_188,unaware,get_employed,become_aware,"[""low_awareness""]",59.97,47.62,60.27,0.441,0.233,0.595,False,False,,106,462
0,resident_189,unaware,get_employed,become_aware,"[""low_awareness""]",87.24,77.23,42.63,0.259,0.199,0.491,False,False,,118,462
0,resident_190,unaware,get_employed,become_aware,"[""low_awareness""]",63.24,56.2,68.09,0.47,0.323,0.469,True,False,,130,462
0,resident_191,unaware,get_employed,become_aware,"[""low_awareness""]",71.6,92.08,40.42,0.55,0.361,0.251,False,False,,142,462
0,resident_192,unaware,get_employed,become_aware,"[""low_awareness""]",55.7,55.79,55.24,0.598,0.275,0.299,False,False,,154,462
0,resident_193,unaware,get_employed,become_aware,"[""low_awareness""]",78.73,63.84,53.8,0.383,0.371,0.104,False,False,,70,476
0,resident_194,unaware,get_employed,become_aware,"[""low_awareness""]",87.05,74.58,65.96,0.551,0.484,0.553,False,False,,82,476
0,resident_195,unaware,get_employed,become_aware,"[""low_awareness""]",83.44,65.74,65.49,0.363,0.49,0.473,False,False,,94,476
0,resident_196,unaware,get_employed,become_aware,"[""low_awareness""]",73.39,86.79,66.83,0.634,0.634,0.336,False,False,,106,476
0,resident_197,unaware,get_employed,become_aware,"[""low_awareness""]",58.04,65.32,56.32,0.66,0.203,0.243,True,False,,118,476
0,resident_198,unaware,get_employed,become_aware,"[""low_awareness""]",81.35,66.64,61.68,0.527,0.424,0.33,False,False,,130,476
0,resident_199,unaware,get_employed,become_aware,"[""low_awareness""]",89.79,89.02,56.05,0.399,0.624,0.298,False,False,,142,476
0,resident_200,unaware,get_employed,become_aware,"[""low_awareness""]",70.35,89.53,43.7,0.4,0.454,0.514,False,False,,154,476
0,resident_201,unaware,get_employed,become_aware,"[""low_awareness""]",62.2,76.62,36.32,0.331,0.442,0.282,False,False,,70,490
0,resident_202,unaware,get_employed,become_aware,"[""low_awareness""]",92.21,61.71,77.06,0.372,0.36,0.491,False,False,,82,490
0,resident_203,unaware,get_employed,become_aware,"[""low_awareness""]",93.73,59.47,66.36,0.438,0.3,0.382,False,False,,94,490
0,resident_204,unaware,get_employed,become_aware,"[""low_awareness""]",90.03,51.69,47.32,0.476,0.275,0.179,True,False,,106,490
0,resident_205,unaware,get_employed,become_aware,"[""low_awareness""]",67.23,84.75,44.27,0.522,0.426,0.45,False,False,,118,490
0,resident_206,unaware,get_employed,become_aware,"[""low_awareness""]",99.46,68.95,73.39,0.719,0.566,0.158,False,False,,130,490
0,resident_207,unaware,get_employed,become_aware,"[""low_awareness""]",81.31,72.45,64.82,0.541,0.349,0.307,False,False,,142,490
0,resident_208,unaware,get_employed,become_aware,"[""low_awareness""]",89.55,71.14,52.91,0.567,0.425,0.504,False,False,,154,490
0,resident_209,unaware,get_employed,become_aware,"[""low_awareness""]",94.23,58.81,74.06,0.33,0.223,0.26,False,False,,70,504
0,resident_210,unaware,get_employed,become_aware,"[""low_awareness""]",76.16,87.95,51.11,0.439,0.554,0.277,False,False,,82,504
0,resident_211,unaware,get_employed,become_aware,"[""low_awareness""]",60.18,59.39,43.79,0.705,0.435,0.376,True,False,,94,504
0,resident_212,unaware,get_employed,become_aware,"[""low_awareness""]",64.74,88.36,40.53,0.656,0.289,0.505,False,False,,106,504
0,resident_213,unaware,get_employed,become_aware,"[""low_awareness""]",76.19,69.14,40.33,0.569,0.632,0.331,False,False,,118,504
0,resident_214,unaware,get_employed,become_aware,"[""low_awareness""]",78.84,83.69,39.04,0.583,0.348,0.564,False,False,,130,504
